사용본거지 시군구,읍면동 (행정동),연료,계,관용_승용,관용_승합,관용_화물,관용_특수,자가용_승용,자가용승합,자가용화물,자가용특수,영업용_승용,영업용승합,영업용화물,영업용특수
서울특별시 강남구,강남구 일원본동 ,경유,2052,0,0,0,0,3,1802,57,166,0,11,2,11
서울특별시 강남구,강남구 일원본동 ,엘피지,549,0,0,0,0,0,242,16,7,0,279,1,4
서울특별시 강남구,강남구 일원본동 ,전기,69,0,0,0,0,0,53,0,0,0,14,0,2
서울특별시 강남구,강남구 일원본동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 일원본동 ,하이브리드,654,0,0,0,0,0,654,0,0,0,0,0,0
서울특별시 강남구,강남구 일원본동 ,수소,14,0,0,0,0,0,14,0,0,0,0,0,0
서울특별시 강남구,강남구 일원본동 ,기타연료,12,0,0,0,0,1,0,4,7,0,0,0,0
서울특별시 강남구,강남구 일원1동 ,휘발유,2199,0,0,0,0,0,2187,3,4,0,5,0,0
서울특별시 강남구,강남구 일원1동 ,경유,1430,0,0,0,0,6,951,103,321,3,1,1,44
서울특별시 강남구,강남구 일원1동 ,엘피지,718,0,0,0,0,0,270,26,34,0,379,2,7
서울특별시 강남구,강남구 일원1동 ,전기,58,0,0,0,0,0,21,0,5,0,25,0,7
서울특별시 강남구,강남구 일원1동 ,CNG,2,0,0,0,0,0,0,1,1,0,0,0,0
서울특별시 강남구,강남구 일원1동 ,하이브리드,190,0,0,0,0,0,189,0,0,0,1,0,0
서울특별시 강남구,강남구 일원1동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 강남구,강남구 일원1동 ,기타연료,3,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시 강남구,강남구 일원2동 ,휘발유,3276,0,3,0,0,0,3249,1,3,0,20,0,0
서울특별시 강남구,강남구 일원2동 ,경유,1443,2,0,0,27,2,1135,61,184,1,15,1,15
서울특별시 강남구,강남구 일원2동 ,엘피지,993,0,0,2,24,0,238,7,16,0,697,7,2
서울특별시 강남구,강남구 일원2동 ,전기,117,0,0,0,0,0,71,0,1,0,42,0,3
서울특별시 강남구,강남구 일원2동 ,CNG,2,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 강남구,강남구 일원2동 ,하이브리드,363,0,0,0,0,0,362,0,0,0,1,0,0
서울특별시 강남구,강남구 일원2동 ,수소,9,0,0,0,0,0,9,0,0,0,0,0,0
서울특별시 강남구,강남구 일원2동 ,기타연료,2,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 강남구,강남구 수서동 ,휘발유,2735,0,1,0,0,0,2639,0,6,0,89,0,0
서울특별시 강남구,강남구 수서동 ,경유,1521,0,0,1,0,7,910,77,304,3,39,76,104
서울특별시 강남구,강남구 수서동 ,엘피지,591,0,0,1,0,0,294,19,33,0,242,0,2
서울특별시 강남구,강남구 수서동 ,전기,58,0,1,0,0,0,30,0,3,0,4,0,20
서울특별시 강남구,강남구 수서동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강남구,강남구 수서동 ,하이브리드,296,0,1,0,0,0,284,0,0,0,11,0,0
서울특별시 강남구,강남구 수서동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강남구,강남구 수서동 ,기타연료,4,0,0,0,0,0,0,1,3,0,0,0,0
서울특별시 강남구,강남구 기타1,휘발유,349,0,0,0,0,0,331,2,16,0,0,0,0
서울특별시 강남구,강남구 기타1,경유,117,0,0,0,0,0,6,25,86,0,0,0,0
서울특별시 강남구,강남구 기타1,엘피지,18,0,0,0,0,0,1,3,0,0,14,0,0
서울특별시 강남구,강남구 기타1,기타연료,1,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 송파구,송파구 기타,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 기타,휘발유,20,0,0,0,0,0,13,0,7,0,0,0,0
서울특별시 송파구,송파구 기타,경유,19,0,0,0,0,0,2,1,16,0,0,0,0
서울특별시 송파구,송파구 기타,엘피지,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 기타,휘발유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,휘발유,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,휘발유,24,0,0,0,0,0,24,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,경유,16,0,0,0,0,0,8,1,7,0,0,0,0
서울특별시 송파구,송파구 기타1,하이브리드,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,휘발유,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,경유,5,0,0,0,0,0,1,0,4,0,0,0,0
서울특별시 송파구,송파구 기타1,경유,2,0,0,0,0,0,1,0,1,0,0,0,0
서울특별시 송파구,송파구 기타1,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 기타1,경유,,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 송파구,송파구 풍납1동 ,휘발유,2038,0,0,0,0,0,1956,0,4,0,78,0,0
서울특별시 송파구,송파구 풍납1동 ,경유,1465,0,1,0,0,5,889,93,332,14,11,42,78
서울특별시 송파구,송파구 풍납1동 ,엘피지,551,0,0,0,0,0,234,10,34,0,259,0,14
서울특별시 송파구,송파구 풍납1동 ,전기,37,0,0,0,0,0,24,0,3,0,1,0,9
서울특별시 송파구,송파구 풍납1동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 풍납1동 ,하이브리드,177,0,1,0,0,0,175,0,0,0,1,0,0
서울특별시 송파구,송파구 풍납1동 ,수소,7,0,0,0,0,0,6,0,0,0,1,0,0
서울특별시 송파구,송파구 풍납1동 ,기타연료,8,0,0,0,0,0,0,0,5,0,0,0,3
서울특별시 송파구,송파구 풍납2동 ,휘발유,4330,0,0,0,0,0,4321,1,8,0,0,0,0
서울특별시 송파구,송파구 풍납2동 ,경유,2367,0,0,0,0,4,1768,142,382,5,2,0,64
서울특별시 송파구,송파구 풍납2동 ,엘피지,614,0,0,0,0,0,346,23,30,0,153,57,5
서울특별시 송파구,송파구 풍납2동 ,전기,63,0,0,0,0,0,49,0,4,0,3,0,7
서울특별시 송파구,송파구 풍납2동 ,CNG,2,0,0,0,0,0,1,0,1,0,0,0,0
서울특별시 송파구,송파구 풍납2동 ,하이브리드,426,0,1,0,0,0,424,0,0,0,1,0,0
서울특별시 송파구,송파구 풍납2동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 송파구,송파구 풍납2동 ,기타연료,17,0,0,0,0,1,0,5,9,0,0,0,2
서울특별시 송파구,송파구 거여1동 ,휘발유,1959,0,0,0,0,0,1955,1,3,0,0,0,0
서울특별시 송파구,송파구 거여1동 ,경유,1560,0,0,0,0,1,892,134,453,7,0,0,73
서울특별시 송파구,송파구 거여1동 ,엘피지,360,0,0,0,0,0,234,11,35,0,75,0,5
서울특별시 송파구,송파구 거여1동 ,전기,28,0,0,0,0,0,17,1,1,0,5,0,4
서울특별시 송파구,송파구 거여1동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 송파구,송파구 거여1동 ,하이브리드,159,0,0,0,0,0,159,0,0,0,0,0,0
서울특별시 송파구,송파구 거여1동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 송파구,송파구 거여1동 ,기타연료,8,0,0,0,0,0,0,2,6,0,0,0,0
서울특별시 송파구,송파구 거여2동 ,휘발유,3994,0,0,0,0,0,3987,2,5,0,0,0,0
서울특별시 송파구,송파구 거여2동 ,경유,2401,0,0,0,0,4,1706,128,478,8,0,0,77
서울특별시 송파구,송파구 거여2동 ,엘피지,546,0,0,0,0,0,348,25,44,0,115,0,14
서울특별시 송파구,송파구 거여2동 ,전기,63,0,0,0,0,0,47,0,4,0,5,0,7
서울특별시 송파구,송파구 거여2동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 거여2동 ,하이브리드,393,0,0,0,0,0,393,0,0,0,0,0,0
서울특별시 송파구,송파구 거여2동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 송파구,송파구 거여2동 ,기타연료,11,0,0,0,0,3,0,2,6,0,0,0,0
서울특별시 송파구,송파구 마천1동 ,휘발유,2589,0,0,0,0,0,2580,1,6,0,2,0,0
서울특별시 송파구,송파구 마천1동 ,경유,2156,4,1,13,9,9,1193,166,626,12,0,12,111
서울특별시 송파구,송파구 마천1동 ,엘피지,860,0,0,0,1,0,349,36,73,0,324,66,11
서울특별시 송파구,송파구 마천1동 ,전기,46,0,4,0,0,0,20,0,4,0,8,0,10
서울특별시 송파구,송파구 마천1동 ,CNG,51,0,0,0,0,0,0,0,0,0,0,51,0
서울특별시 송파구,송파구 마천1동 ,하이브리드,170,0,1,0,0,0,169,0,0,0,0,0,0
서울특별시 송파구,송파구 마천1동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 송파구,송파구 마천1동 ,기타연료,11,0,0,0,1,2,0,2,6,0,0,0,0
서울특별시 송파구,송파구 마천2동 ,휘발유,2531,0,0,0,0,0,2522,0,7,0,2,0,0
서울특별시 송파구,송파구 마천2동 ,경유,2276,1,0,0,2,7,1271,184,645,25,0,7,134
서울특별시 송파구,송파구 마천2동 ,엘피지,662,0,0,0,0,0,357,41,60,0,189,0,15
서울특별시 송파구,송파구 마천2동 ,전기,52,0,0,0,0,0,23,1,5,0,13,0,10
서울특별시 송파구,송파구 마천2동 ,CNG,53,0,0,0,0,0,2,0,0,0,1,50,0
서울특별시 송파구,송파구 마천2동 ,하이브리드,156,0,0,0,0,0,156,0,0,0,0,0,0
서울특별시 송파구,송파구 마천2동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 송파구,송파구 마천2동 ,기타연료,9,0,0,0,0,2,0,1,6,0,0,0,0
서울특별시 송파구,송파구 방이1동 ,휘발유,3439,0,0,0,0,0,3397,3,8,0,31,0,0
서울특별시 송파구,송파구 방이1동 ,경유,2523,0,0,3,0,6,1371,130,663,44,19,1,286
서울특별시 송파구,송파구 방이1동 ,엘피지,443,0,1,1,0,0,213,19,52,0,154,0,3
서울특별시 송파구,송파구 방이1동 ,전기,58,0,0,0,0,0,44,0,3,0,0,0,11
서울특별시 송파구,송파구 방이1동 ,하이브리드,378,0,1,0,0,0,371,0,0,0,6,0,0
서울특별시 송파구,송파구 방이1동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 송파구,송파구 방이1동 ,기타연료,13,0,0,0,0,0,0,3,10,0,0,0,0
서울특별시 송파구,송파구 방이2동 ,휘발유,4312,0,0,0,0,0,4298,4,9,0,1,0,0
서울특별시 송파구,송파구 방이2동 ,경유,2532,0,0,2,0,9,1700,159,569,10,0,0,83
서울특별시 송파구,송파구 방이2동 ,엘피지,511,0,0,0,0,0,328,43,53,0,79,1,7
서울특별시 송파구,송파구 방이2동 ,전기,81,0,0,0,0,0,57,0,11,0,6,0,7
서울특별시 송파구,송파구 방이2동 ,CNG,4,0,0,0,0,0,3,0,1,0,0,0,0
서울특별시 송파구,송파구 방이2동 ,하이브리드,378,0,0,0,0,0,378,0,0,0,0,0,0
서울특별시 송파구,송파구 방이2동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 송파구,송파구 방이2동 ,기타연료,14,0,0,0,0,0,0,4,10,0,0,0,0
서울특별시 송파구,송파구 오륜동 ,휘발유,4272,0,1,0,0,0,4266,3,2,0,0,0,0
서울특별시 송파구,송파구 오륜동 ,경유,1702,0,1,7,0,9,1475,71,136,0,0,0,3
서울특별시 송파구,송파구 오륜동 ,엘피지,127,0,0,0,0,0,95,14,14,0,4,0,0
서울특별시 송파구,송파구 오륜동 ,전기,42,0,0,0,0,0,42,0,0,0,0,0,0
서울특별시 송파구,송파구 오륜동 ,하이브리드,516,0,0,0,0,0,516,0,0,0,0,0,0
서울특별시 송파구,송파구 오륜동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 송파구,송파구 오륜동 ,기타연료,14,0,0,0,0,2,0,3,9,0,0,0,0
서울특별시 송파구,송파구 오금동 ,휘발유,7246,0,6,0,0,0,7208,2,13,0,17,0,0
서울특별시 송파구,송파구 오금동 ,경유,4738,0,0,0,25,5,2925,277,1248,33,20,9,196
서울특별시 송파구,송파구 오금동 ,엘피지,959,0,0,0,14,0,587,56,94,0,196,1,11
서울특별시 송파구,송파구 오금동 ,전기,107,0,0,0,0,0,71,1,11,0,11,0,13
서울특별시 송파구,송파구 오금동 ,CNG,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 송파구,송파구 오금동 ,하이브리드,713,0,0,0,0,0,711,0,0,0,2,0,0
서울특별시 송파구,송파구 오금동 ,수소,14,0,0,0,0,0,14,0,0,0,0,0,0
서울특별시 송파구,송파구 오금동 ,기타연료,20,0,0,0,0,4,0,4,11,0,0,0,1
서울특별시 송파구,송파구 송파1동 ,휘발유,3965,0,0,0,0,0,3938,3,7,0,17,0,0
서울특별시 송파구,송파구 송파1동 ,경유,2856,0,1,0,0,9,1624,129,576,28,40,51,398
서울특별시 송파구,송파구 송파1동 ,엘피지,505,0,0,0,0,0,305,32,49,0,110,2,7
서울특별시 송파구,송파구 송파1동 ,전기,53,0,0,0,0,0,39,0,2,0,6,0,6
서울특별시 송파구,송파구 송파1동 ,하이브리드,331,0,0,0,0,0,328,0,0,0,3,0,0
서울특별시 송파구,송파구 송파1동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 송파구,송파구 송파1동 ,기타연료,9,0,0,0,0,1,0,1,7,0,0,0,0
서울특별시 송파구,송파구 송파2동 ,휘발유,3895,0,1,0,0,0,3877,4,5,0,8,0,0
서울특별시 송파구,송파구 송파2동 ,경유,1963,0,0,1,0,2,1456,78,325,3,13,9,76
서울특별시 송파구,송파구 송파2동 ,엘피지,390,0,0,0,0,0,222,13,30,0,120,1,4
서울특별시 송파구,송파구 송파2동 ,전기,45,0,0,0,0,0,40,0,2,0,1,0,2
서울특별시 송파구,송파구 송파2동 ,하이브리드,393,0,0,0,0,0,393,0,0,0,0,0,0
서울특별시 송파구,송파구 송파2동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 송파구,송파구 송파2동 ,기타연료,18,0,0,0,0,1,0,5,12,0,0,0,0
서울특별시 송파구,송파구 석촌동 ,휘발유,5155,0,0,0,0,0,5128,3,12,0,12,0,0
서울특별시 송파구,송파구 석촌동 ,경유,3470,0,0,0,0,11,2164,245,884,5,15,46,100
서울특별시 송파구,송파구 석촌동 ,엘피지,752,0,0,2,0,1,440,44,84,0,165,2,14
서울특별시 송파구,송파구 석촌동 ,전기,70,0,0,0,0,0,48,0,8,0,4,0,10
서울특별시 송파구,송파구 석촌동 ,CNG,2,0,0,0,0,0,1,0,0,0,0,1,0
서울특별시 송파구,송파구 석촌동 ,하이브리드,426,0,0,0,0,0,426,0,0,0,0,0,0
서울특별시 송파구,송파구 석촌동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 송파구,송파구 석촌동 ,기타연료,13,0,0,0,0,3,0,3,7,0,0,0,0
서울특별시 송파구,송파구 삼전동 ,휘발유,4709,0,1,0,0,0,4694,2,12,0,0,0,0
서울특별시 송파구,송파구 삼전동 ,경유,2928,0,0,0,1,14,1985,160,675,6,0,1,86
서울특별시 송파구,송파구 삼전동 ,엘피지,733,0,0,0,0,0,404,53,61,0,206,0,9
서울특별시 송파구,송파구 삼전동 ,전기,85,0,0,0,0,0,53,0,3,0,16,0,13
서울특별시 송파구,송파구 삼전동 ,CNG,1,0,0,1,0,0,0,0,0,0,0,0,0
서울특별시 송파구,송파구 삼전동 ,하이브리드,333,0,1,0,0,0,332,0,0,0,0,0,0
서울특별시 송파구,송파구 삼전동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 송파구,송파구 삼전동 ,기타연료,32,0,0,0,0,2,0,1,8,0,0,0,21
서울특별시 송파구,송파구 가락본동 ,휘발유,6137,0,1,0,0,0,5828,5,20,0,282,1,0
서울특별시 송파구,송파구 가락본동 ,경유,4542,0,3,10,2,19,2391,215,1297,70,229,65,241
서울특별시 송파구,송파구 가락본동 ,엘피지,1234,0,0,0,0,1,376,43,82,0,727,1,4
서울특별시 송파구,송파구 가락본동 ,전기,64,0,0,0,0,0,42,1,8,0,3,0,10
서울특별시 송파구,송파구 가락본동 ,CNG,2,0,0,0,0,0,1,0,1,0,0,0,0
서울특별시 송파구,송파구 가락본동 ,하이브리드,525,0,2,0,0,0,519,0,0,0,4,0,0
서울특별시 송파구,송파구 가락본동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 송파구,송파구 가락본동 ,기타연료,76,0,0,0,0,2,0,5,13,0,0,0,56
서울특별시 송파구,송파구 가락1동 ,휘발유,6419,0,0,0,0,0,6411,1,7,0,0,0,0
서울특별시 송파구,송파구 가락1동 ,경유,3483,0,0,1,0,7,2455,87,829,6,0,0,98
서울특별시 송파구,송파구 가락1동 ,엘피지,406,0,0,0,0,0,298,13,37,0,55,0,3
서울특별시 송파구,송파구 가락1동 ,전기,160,0,0,0,0,0,135,1,18,0,2,0,4
서울특별시 송파구,송파구 가락1동 ,CNG,2,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 송파구,송파구 가락1동 ,하이브리드,896,0,0,0,0,0,896,0,0,0,0,0,0
서울특별시 송파구,송파구 가락1동 ,수소,12,0,0,0,0,0,11,0,0,0,1,0,0
서울특별시 송파구,송파구 가락1동 ,기타연료,28,0,0,0,0,8,0,9,11,0,0,0,0
서울특별시 송파구,송파구 가락2동 ,휘발유,6097,0,0,0,0,0,6073,4,10,0,10,0,0
서울특별시 송파구,송파구 가락2동 ,경유,3303,0,0,0,0,11,2388,136,649,7,13,4,95
서울특별시 송파구,송파구 가락2동 ,엘피지,619,0,0,0,0,0,407,33,76,0,91,0,12
서울특별시 송파구,송파구 가락2동 ,전기,82,0,0,0,0,0,54,0,17,0,4,0,7
서울특별시 송파구,송파구 가락2동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 가락2동 ,하이브리드,626,0,0,0,0,0,626,0,0,0,0,0,0
서울특별시 송파구,송파구 가락2동 ,수소,14,0,0,0,0,0,14,0,0,0,0,0,0
서울특별시 송파구,송파구 가락2동 ,기타연료,16,0,0,0,0,3,0,3,7,0,0,0,3
서울특별시 송파구,송파구 문정1동 ,휘발유,5312,0,2,0,0,0,5177,3,9,0,120,1,0
서울특별시 송파구,송파구 문정1동 ,경유,4290,0,0,7,1,31,2273,157,1154,11,44,23,589
서울특별시 송파구,송파구 문정1동 ,엘피지,576,0,0,0,0,1,328,34,63,0,146,0,4
서울특별시 송파구,송파구 문정1동 ,전기,95,0,0,0,0,0,52,0,6,0,2,0,35
서울특별시 송파구,송파구 문정1동 ,CNG,5,0,0,0,0,0,1,0,4,0,0,0,0
서울특별시 송파구,송파구 문정1동 ,하이브리드,580,0,0,0,0,0,578,0,0,0,2,0,0
서울특별시 송파구,송파구 문정1동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 송파구,송파구 문정1동 ,기타연료,20,0,0,0,0,5,0,3,10,0,0,0,2
서울특별시 송파구,송파구 문정2동 ,휘발유,7951,0,8,0,0,0,7852,3,1,0,87,0,0
서울특별시 송파구,송파구 문정2동 ,경유,4767,0,2,12,0,29,2978,104,724,5,15,16,882
서울특별시 송파구,송파구 문정2동 ,엘피지,728,0,0,1,0,1,277,11,28,0,345,63,2
서울특별시 송파구,송파구 문정2동 ,전기,160,0,0,0,0,0,89,0,4,0,50,0,17
서울특별시 송파구,송파구 문정2동 ,CNG,90,0,0,0,0,0,1,0,0,0,0,89,0
서울특별시 송파구,송파구 문정2동 ,하이브리드,823,0,0,0,0,0,823,0,0,0,0,0,0
서울특별시 송파구,송파구 문정2동 ,수소,10,0,0,0,0,0,10,0,0,0,0,0,0
서울특별시 송파구,송파구 문정2동 ,기타연료,33,0,0,0,0,4,1,4,23,0,0,0,1
서울특별시 송파구,송파구 장지동 ,휘발유,4982,0,5,0,0,0,4970,1,6,0,0,0,0
서울특별시 송파구,송파구 장지동 ,경유,3556,0,0,1,0,6,2247,187,745,12,0,145,213
서울특별시 송파구,송파구 장지동 ,엘피지,1234,0,0,0,0,0,522,41,63,0,554,32,22
서울특별시 송파구,송파구 장지동 ,전기,97,0,1,0,0,0,48,0,4,0,25,1,18
서울특별시 송파구,송파구 장지동 ,CNG,571,0,0,0,0,0,7,0,0,0,0,564,0
서울특별시 송파구,송파구 장지동 ,하이브리드,491,0,2,0,0,0,485,0,0,0,0,4,0
서울특별시 송파구,송파구 장지동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 송파구,송파구 장지동 ,기타연료,25,0,0,0,0,2,0,6,15,0,0,0,2
서울특별시 송파구,송파구 위례동 ,휘발유,7849,0,0,0,0,0,7841,4,4,0,0,0,0
서울특별시 송파구,송파구 위례동 ,경유,4433,0,1,0,0,8,3785,163,406,9,0,0,61
서울특별시 송파구,송파구 위례동 ,엘피지,1540,0,0,0,0,0,704,33,33,0,755,5,10
서울특별시 송파구,송파구 위례동 ,전기,197,0,0,0,0,0,140,1,3,0,42,0,11
서울특별시 송파구,송파구 위례동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 송파구,송파구 위례동 ,하이브리드,998,0,0,0,0,0,998,0,0,0,0,0,0
서울특별시 송파구,송파구 위례동 ,수소,20,0,0,0,0,0,20,0,0,0,0,0,0
서울특별시 송파구,송파구 위례동 ,기타연료,63,0,0,0,0,17,0,12,34,0,0,0,0
서울특별시 송파구,송파구 잠실본동 ,휘발유,4818,0,0,0,0,0,4732,3,13,0,70,0,0
서울특별시 송파구,송파구 잠실본동 ,경유,2920,0,0,1,0,8,1785,205,627,7,39,174,74
서울특별시 송파구,송파구 잠실본동 ,엘피지,623,0,0,0,0,0,379,36,78,0,117,2,11
서울특별시 송파구,송파구 잠실본동 ,전기,82,0,0,0,0,0,42,0,2,0,34,0,4
서울특별시 송파구,송파구 잠실본동 ,CNG,5,0,0,0,0,0,1,0,0,0,0,4,0
서울특별시 송파구,송파구 잠실본동 ,하이브리드,374,0,0,0,0,0,363,0,0,0,11,0,0
서울특별시 송파구,송파구 잠실본동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실본동 ,기타연료,21,0,0,0,0,1,0,2,18,0,0,0,0
서울특별시 송파구,송파구 잠실2동 ,휘발유,7643,0,4,0,0,0,7599,2,10,0,28,0,0
서울특별시 송파구,송파구 잠실2동 ,경유,3202,0,0,1,4,2,2849,75,228,1,17,13,12
서울특별시 송파구,송파구 잠실2동 ,엘피지,323,0,0,0,0,0,240,16,14,0,49,0,4
서울특별시 송파구,송파구 잠실2동 ,전기,134,0,0,0,0,0,131,0,2,0,1,0,0
서울특별시 송파구,송파구 잠실2동 ,하이브리드,849,0,0,0,0,0,849,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실2동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실2동 ,기타연료,39,0,0,0,0,7,0,16,16,0,0,0,0
서울특별시 송파구,송파구 잠실3동 ,휘발유,7663,0,1,0,0,0,7564,2,9,0,86,1,0
서울특별시 송파구,송파구 잠실3동 ,경유,3056,0,1,0,1,3,2603,87,215,3,80,30,33
서울특별시 송파구,송파구 잠실3동 ,엘피지,417,0,1,0,0,0,274,17,23,0,91,0,11
서울특별시 송파구,송파구 잠실3동 ,전기,113,0,3,0,0,0,102,0,4,0,0,0,4
서울특별시 송파구,송파구 잠실3동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실3동 ,하이브리드,771,0,0,0,0,0,766,0,0,0,5,0,0
서울특별시 송파구,송파구 잠실3동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실3동 ,기타연료,18,0,0,0,0,2,0,4,12,0,0,0,0
서울특별시 송파구,송파구 잠실4동 ,휘발유,4775,0,1,0,0,0,4768,0,6,0,0,0,0
서울특별시 송파구,송파구 잠실4동 ,경유,4467,0,0,5,22,0,1794,56,2500,3,0,0,87
서울특별시 송파구,송파구 잠실4동 ,엘피지,234,0,0,0,0,0,162,7,10,0,19,0,36
서울특별시 송파구,송파구 잠실4동 ,전기,120,0,8,0,0,0,83,0,25,0,1,0,3
서울특별시 송파구,송파구 잠실4동 ,CNG,5,0,0,0,4,0,1,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실4동 ,하이브리드,582,0,2,0,0,0,580,0,0,0,0,0,0
서울특별시 송파구,송파구 잠실4동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
